Rain ID,Date/Time,Nearest town,State,Latitude,Longitude,Total precipitation
5160,21-03-2014 06:15,MOUNT BAW BAW,VIC,-37.8398,146.2726,0
5161,21-03-2014 05:50,BRIGHT,VIC,-36.7306,146.9608,0
5162,21-03-2014 07:30,BEECHWORTH,VIC,-36.3642,146.6879,0
5163,27-03-2014 07:00,GEELONG,VIC,-38.1502,144.3558,0
5164,09-09-2014 04:25,ESSENDON,VIC,-37.7531,144.908,0
5165,09-09-2014 03:30,GLEN FORBES,VIC,-38.4593,145.5444,0
5166,01-12-2014 00:00,MOUNT DELEGATE,VIC,-37.1139,148.8965,0
5167,03-12-2014 06:00,KANIVA,VIC,-36.3779,141.2386,0
5168,05-12-2014 07:00,MANSFIELD,VIC,-37.0579,146.0878,0
5169,06-12-2014 04:00,WANGARATTA,VIC,-36.3565,146.3154,0
5170,06-12-2014 04:00,MOORNGAG,VIC,-36.7566,146.0522,0
5171,06-12-2014 04:00,TATONG,VIC,-36.7242,146.247,0
5172,07-12-2014 04:00,STRATFORD,VIC,-37.9682,147.0797,0
5173,03-01-2015 06:00,PORT CAMPBELL,VIC,-38.6208,142.9953,0
5174,07-01-2015 06:20,BLACKBURN,VIC,-37.8203,145.1537,0
5175,07-01-2015 10:08,TYABB,VIC,-38.2615,145.1849,0
5176,07-01-2015 10:08,CERES,VIC,-38.1735,144.2705,0
5177,09-01-2015 08:00,STRATHDALE,VIC,-36.7616,144.3169,0
5178,09-01-2015 08:00,MAIDEN GULLY,VIC,-36.7413,144.2157,0
5179,09-01-2015 08:00,BRIDGEWATER,VIC,-36.6032,143.9436,0
5180,09-01-2015 08:00,Bendigo,VIC,-36.6032,143.9436,0
5181,09-01-2015 08:00,NORTH BENDIGO,VIC,-36.7455,144.2828,0
5182,09-01-2015 08:00,LOCKWOOD SOUTH,VIC,-36.9227,144.1221,0
5183,21-01-2015 07:00,MOUNT BULLER,VIC,-37.1466,146.4246,0
5184,17-02-2015 04:30,MCKILLOP BRIDGE,VIC,-37.0857,148.412,0
5185,23-02-2015 07:00,MYRTLEFORD,VIC,-36.5599,146.7218,0
5186,05-12-2014 08:40,CORAL BANK,VIC,-36.6206,147.085,0
5187,06-12-2014 02:30,WALDARA,VIC,-36.3227,146.2814,0
5188,16-12-2014 03:30,Hobart,TAS,-42.89,147.33,20
5189,16-12-2014 05:59,Hobart,TAS,-42.89,147.33,20
5190,28-02-2015 17:00,MARRARA,NT,-12.404,130.9104,89
5191,10-12-2014 04:30,Brighton,TAS,-42.7,147.26,32
5192,19-12-2011 05:25,Hobart,TAS,-42.89,147.33,32
5193,09-11-2012 00:25,KINGSTON,TAS,-42.98,147.316,0
5194,09-11-2012 00:00,ROKEBY,TAS,-42.9,147.442,0
5195,10-04-2014 06:00,PALMERSTON,NT,-12.4808,130.9841,0
5196,01-12-2014 15:00,TINDAL AIRFIELD,NT,-14.5167,132.3667,76
5197,13-02-2015 06:45,DARWIN INTERNATIONAL AIRPORT,NT,-12.4101,130.8768,0
5198,27-03-2015 00:00,PARAP,NT,-12.434,130.8448,0
5199,13-02-2015 06:30,Ballarat,VIC,-37.5632,143.8554,44
5200,11-10-2015 06:30,Balwyn,VIC,-37.8131,145.0818,0
5201,10-10-2015 08:15,YARRA GLEN,VIC,-37.6631,145.3708,0
5202,13-10-2015 04:30,BRAYS CREEK,NSW,-28.4067,153.1928,0
5203,01-11-2015 03:50,NUMURKAH,VIC,-36.0943,145.436,0
5204,04-11-2015 07:00,MURRAYVILLE,VIC,-35.2663,141.1792,82
5205,05-11-2015 02:15,BULLA,VIC,-37.6377,144.8036,0
5206,05-11-2015 03:15,FLEMINGTON,VIC,-37.7724,144.929,0
5207,05-11-2015 02:30,KEILOR,VIC,-37.6986,144.8237,0
5208,12-11-2015 04:00,GLENCAIRN,VIC,-37.514,146.5474,62
5209,08-12-2015 06:00,CARBOOR UPPER,VIC,-36.6418,146.5453,95
5210,08-12-2015 06:26,EUROBIN,VIC,-36.6404,146.8624,85
5211,08-12-2015 06:15,OVENS,VIC,-36.5906,146.7597,0
5212,17-06-2015 00:00,STEEP POINT,WA,-26.1431,113.1589,132
5213,17-06-2015 00:00,TAMALA,WA,-26.6981,113.7158,49
5214,17-06-2015 00:00,USELESS LOOP,WA,-26.1322,113.4167,20
5215,18-06-2015 00:00,USELESS LOOP,WA,-26.1322,113.4167,109
5216,18-06-2015 00:00,SHARK BAY,WA,-25.4744,113.4878,59
5217,18-06-2015 00:00,CAREY DOWNS,WA,-25.6114,115.4614,57
5218,18-06-2015 00:00,CARNARVON,WA,-24.8903,113.66,57
5219,17-05-2015 00:00,JINDONG,WA,-33.7411,115.2417,84
5220,17-05-2015 00:00,ACTON PARK,WA,-33.7611,115.3708,79
5221,17-05-2015 00:00,CHAPMAN HILL,WA,-33.8056,115.3331,78
5222,17-05-2015 00:00,CHAPMAN HILL,WA,-33.7783,115.3272,77
5223,17-05-2015 00:00,WHICHER RANGE,WA,-33.8275,115.3889,75
5224,17-05-2015 00:00,Aston Downs Alert,WA,0,0,68
5225,17-05-2015 00:00,LUDLOW,WA,-33.6097,115.4867,62
5226,17-05-2015 00:00,Capel North,WA,0,0,60
5227,17-05-2015 00:00,CAPE LEEUWIN,WA,-34.3767,115.1358,60
5228,17-05-2015 00:00,CAPE NATURALISTE,WA,-33.5314,115.0025,58
5229,18-05-2015 00:00,MARGARET RIVER,WA,-33.955,115.075,107
5230,18-05-2015 00:00,WANNEROO,WA,-31.7472,115.8031,80
5231,18-05-2015 00:00,BUSSELTON SHIRE,WA,-33.6481,115.3458,80
5232,18-05-2015 00:00,KARRAGULLEN,WA,-32.0908,116.1217,61
5233,18-05-2015 00:00,BICKLEY,WA,-32.0081,116.0906,61
5234,18-05-2015 00:00,HUNTLY,WA,-32.5894,116.0625,60
5235,18-05-2015 00:00,ROLEYSTONE,WA,-32.1131,116.0739,57
5236,18-05-2015 00:00,GOSNELLS,WA,-32.0719,115.9947,56
5237,19-06-2015 19:45,JINDONG,WA,-33.7411,115.2417,0
5238,03-07-2015 00:21,WILYABRUP,WA,-33.7956,115.0461,0
5239,19-07-2015 10:32,MYALUP,WA,-33.1019,115.6939,0
5240,19-07-2015 07:31,PEMBERTON,WA,-34.4461,116.0356,0
5241,19-07-2015 00:00,MYALUP,WA,-33.1019,115.6939,91
5242,19-07-2015 00:00,PEMBERTON,WA,-34.4461,116.0356,83
5243,19-07-2015 00:00,ERADU,WA,-28.6958,115.0461,63
5286,12-01-2016 00:00,BEDFORD DOWNS,WA,-17.2614,127.4642,71
5287,06-11-2015 00:00,KONNONGORRING,WA,-31.0425,116.7744,62
5288,06-11-2015 00:00,BERRING,WA,-31.2639,116.91,60
5289,06-11-2015 00:00,MUKINBUDIN,WA,-30.9142,118.2067,58
5290,08-11-2015 00:00,,WA,0,0,0
5291,05-12-2015 00:00,LAKE GRACE,WA,-33.1003,118.4608,75
5292,31-07-2015 00:00,CAPEL RIVER NORTH,WA,-33.6517,115.7514,118
5293,31-07-2015 00:00,COOROW WEST,WA,0,0,95
5294,31-07-2015 00:00,BINDI BINDI,WA,-30.6308,116.3647,94
5295,31-07-2015 00:00,JARRAHWOOD,WA,-33.7961,115.6672,93
5296,31-07-2015 00:00,SOMME CREEK,WA,0,0,90
5297,31-07-2015 00:00,WARRADARGE EAST,WA,0,0,89
5298,31-07-2015 00:00,WATHEROO,WA,-30.2994,116.0592,88
5299,31-07-2015 00:00,BRIDGETOWN,WA,-33.9581,116.1408,86
5300,31-07-2015 00:00,WONGAN HILLS,WA,-30.8936,116.7186,86
5301,31-07-2015 00:00,ENEABBA,WA,-29.8206,115.2708,72
5302,31-07-2015 00:00,BALLIDU,WA,-30.5961,116.7717,70
5303,31-07-2015 00:00,BERKSHIRE VALLEY,WA,-30.5481,116.1358,68
5304,31-07-2015 00:00,JINDONG,WA,-33.7411,115.2417,68
5305,31-07-2015 00:00,CADOUX,WA,-30.7683,117.135,66
5306,31-07-2015 00:00,EJANDING,WA,-31.0147,117.1103,65
5307,31-07-2015 00:00,BUSSELTON AIRFIELD,WA,-33.6761,115.3342,64
5308,31-07-2015 00:00,GREENBUSHES,WA,-33.8617,116.0428,64
5309,31-07-2015 00:00,YOONGARILLUP,WA,-33.7153,115.4267,61
5310,31-07-2015 00:00,COWCOWING,WA,-30.9967,117.4514,60
5311,31-07-2015 00:00,DALWALLINU,WA,-30.2797,116.6611,59
5312,31-07-2015 00:00,KOORDA AERO,WA,0,0,59
5313,31-07-2015 00:00,JURIEN BAY,WA,-30.2972,115.0417,58
5314,31-07-2015 00:00,DONNYBROOK,WA,-33.5767,115.8214,58
5315,31-07-2015 00:00,BARBERTON,WA,-30.7369,116.0286,58
5316,31-07-2015 00:00,YORKRAKINE,WA,-31.4897,117.5536,58
5317,31-07-2015 00:00,KONDUT,WA,-30.7106,116.7736,57
5318,31-07-2015 00:00,VASSE HWY CB3,WA,0,0,57
5319,31-07-2015 00:00,BARBERTON EAST,WA,0,0,56
5320,31-07-2015 00:00,JURENDINE,WA,-31.5767,116.7461,56
5321,31-07-2015 00:00,ROCKY GULLY,WA,-34.5103,117.0264,55
5322,31-07-2015 00:00,YORKRAKINE TBRG,WA,0,0,55
5323,31-07-2015 00:00,PAYNEDALE ALERT,WA,0,0,55
5324,31-07-2015 00:00,CAPE NATURALISTE,WA,-33.5314,115.0025,55
5325,31-07-2015 00:00,COOROW,WA,-29.8822,116.0225,54
5326,31-07-2015 00:00,BENCUBBIN,WA,-30.8108,117.8603,54
5327,31-07-2015 00:00,MUKINBUDIN AERO,WA,0,0,54
5328,31-07-2015 00:00,WIALKI,WA,-30.4767,118.1211,54
5329,31-07-2015 00:00,EJANDING,WA,-31.0147,117.1103,54
5330,31-07-2015 00:00,WYALKATCHEM,WA,-31.1772,117.3833,52
5331,31-07-2015 00:00,PORONGURUP SOUTH,WA,0,0,51
5332,31-07-2015 00:00,NARRIKUP WEST,WA,0,0,50
5333,31-07-2015 00:00,MINDALLA,WA,0,0,76
5334,31-07-2015 00:00,ANRO,WA,0,0,75
5335,31-07-2015 00:00,HILL RIVER SPRING,WA,-30.2719,115.3717,63
5336,31-07-2015 00:00,NARDY ROAD,WA,0,0,62
5337,31-07-2015 00:00,STYLES TOWER,WA,0,0,62
5338,31-07-2015 00:00,RAVENSCLIFFE ALERT,WA,0,0,59
5339,31-07-2015 00:00,NEWBICUP,WA,0,0,58
5340,31-07-2015 00:00,HAPPY VALLEY,WA,-33.6964,115.6256,58
5341,31-07-2015 00:00,LONG POOL,WA,-33.6964,115.6256,54
5342,31-07-2015 00:00,AMERY ACRES,WA,0,0,50
5343,31-07-2015 00:00,WESTBOURNE,WA,-31.9983,116.8594,74
5344,02-07-2015 08:21,WILYABRUP,WA,-33.7956,115.0461,0
5345,02-07-2015 10:21,WILYABRUP,WA,-33.7956,115.0461,0
5346,01-08-2015 00:00,DRAGON ROCKS,WA,-32.8133,119.0328,68
5347,01-08-2015 00:00,HOWATHARRA,WA,-28.5322,114.6347,59
5348,01-08-2015 00:00,SOUTHERN CROSS AIRFIELD,WA,0,0,53
5349,01-08-2015 00:00,AMRISTA PARK,WA,0,0,59
5350,01-08-2015 00:00,YANGEDINE,WA,-32.0308,116.8742,53
5351,01-08-2015 00:00,ARUBIDDY,WA,-31.8092,125.9253,52
5352,01-08-2015 00:00,FORT HILL,WA,0,0,55
5353,06-11-2015 00:00,BEDFORD DOWNS AIRSTRIP,WA,0,0,71
5354,06-11-2015 00:00,SPRING VALLEY,WA,-28.7222,114.7642,123
5355,22-12-2015 00:00,MORAWA AIRPORT,WA,0,0,54
5356,09-01-2016 00:00,MOUNT WESTDALE,WA,0,0,0
5357,09-01-2016 00:00,DARKAN,WA,-33.3378,116.7433,0
5358,09-01-2016 00:00,BULLILUP,WA,0,0,0
5359,09-01-2016 00:00,MANYWATERS,WA,0,0,0
5360,19-01-2016 00:00,MANYWATERS,WA,0,0,90
5361,19-01-2016 00:00,NANNUP,WA,-33.9819,115.765,90
5362,19-01-2016 00:00,QUABICUP HILL,WA,-34.3367,116.4442,87
5363,19-01-2016 00:00,DURANILLIN,WA,-33.5064,116.7739,86
5364,19-01-2016 00:00,STYLES TOWER,WA,0,0,0
5365,19-01-2016 00:00,MOODIARUP TM,WA,0,0,81
5366,19-01-2016 00:00,CORBALLUP ROAD,WA,0,0,80
5367,19-01-2016 00:00,PEMBERTON,WA,-34.4461,116.0356,73
5368,19-01-2016 00:00,WARNER GLEN,WA,-34.1272,115.2108,72
5369,19-01-2016 00:00,KARRI VALLEY RESORT,WA,0,0,71
5370,19-01-2016 00:00,WICKEPIN SOUTH,WA,0,0,63
5371,19-01-2016 00:00,RAVENSCLIFFE ALERT,WA,0,0,53
5372,19-01-2016 00:00,MANDALAY,WA,-34.5322,117.2847,52
5373,19-01-2016 00:00,THOMSON BROOK,WA,-33.5636,115.8811,52
5374,10-02-2013 07:50,STANTHORPE,QLD,-28.6548,151.935,0
5375,23-02-2013 05:46,MUSKET FLAT,QLD,-25.5,152.35,0
5376,24-02-2013 00:00,BOWEN,QLD,-20.0104,148.2416,0
5377,24-02-2013 17:30,EMU PARK,QLD,-23.2593,150.8238,0
5378,04-03-2013 04:08,MAREEBA,QLD,-17.046,145.5025,0
5379,14-03-2013 00:55,CALINGUNEE,QLD,-27.9987,150.3325,0
5380,15-03-2013 23:40,RATHDOWNEY,QLD,-28.2115,152.8633,0
5381,15-03-2013 23:40,RATHDOWNEY,QLD,-28.2115,152.8633,0
5382,24-03-2013 06:10,ELBOW VALLEY,QLD,-28.3845,152.2075,0
5383,31-10-2013 15:20,SPRINGSURE,QLD,-24.1162,148.0886,0
5384,04-02-2016 11:00,FORESTDALE,QLD,-27.6692,153.0052,0
5385,03-01-2016 06:13,WHITEHEADS CREEK,VIC,-37.0329,145.2326,0
5386,03-01-2016 08:00,AVENEL,VIC,-36.9068,145.2377,0
5387,04-01-2016 03:30,BLUE MOUNTAIN,VIC,-37.4325,144.2965,0
5388,27-01-2016 04:00,GEELONG,VIC,-38.1502,144.3558,45
5389,27-01-2016 04:50,AVALON AERODROME,VIC,-38.0346,144.4671,72
5390,28-01-2016 02:30,SANDRINGHAM,VIC,-37.9513,145.0048,132
5391,28-01-2016 04:00,NOOJEE,VIC,-37.8954,145.9957,49
5392,22-11-2013 16:40,BOWEN,QLD,-20.0104,148.2416,20
5393,22-11-2013 05:15,MURRAYS BRIDGE,QLD,-28.3117,152.1172,109
5394,25-11-2013 07:20,PIN GIN HILL,QLD,-17.5667,145.95,59
5395,25-11-2013 07:25,PIN GIN HILL,QLD,-17.5667,145.95,57
5396,23-11-2013 09:50,BEAUDESERT,QLD,-27.9881,152.9958,57
5397,27-12-2013 04:20,ZACHARIAH CREEK,QLD,-26.3667,152.6167,84
5398,06-01-2014 05:55,CALAMVALE,QLD,-27.6167,153.05,79
5399,06-01-2014 06:05,WATERFORD,QLD,-27.7154,153.1511,78
5400,07-01-2014 09:30,TAROOM,QLD,-25.6404,149.7983,77
5401,22-01-2014 07:20,GATTON,QLD,-27.5612,152.2755,75
5403,23-01-2014 04:50,OAKEY,QLD,-27.434,151.7211,68
5404,23-01-2014 04:00,TOOWOOMBA,QLD,-27.5592,151.9536,62
5405,31-01-2014 06:30,SOUTH YAAMBA,QLD,-23.199,150.4005,60
5406,02-02-2014 12:20,RAVENSHOE,QLD,-17.606,145.483,60
5407,02-02-2014 08:30,RUDD CREEK,QLD,-17.9167,145.2167,58
5408,08-02-2014 09:40,MURRAY UPPER,QLD,-18.1207,145.8028,107
5409,14-03-2014 10:35,INJUNE,QLD,-25.8418,148.5706,80
5410,24-03-2014 08:20,PALEN CREEK,QLD,-28.2842,152.8019,80
5411,26-03-2014 00:00,MOUNT LARCOM,QLD,-23.8104,150.9786,61
5412,26-03-2014 06:00,YEPPOON,QLD,-23.129,150.7444,61
5413,25-03-2014 21:10,LUNDAVRA,QLD,-28.0712,149.9995,60
5414,27-03-2014 08:35,BUNDABERG,QLD,-24.8662,152.3494,57
5415,25-06-2015 07:55,MEREWETHER,NSW,-32.9454,151.748,56
5416,31-03-2016 03:50,WALKERVILLE,VIC,-38.8251,145.954,153
5417,11-03-2016 20:55,TARRAWINGEE,VIC,-36.3752,146.4972,82
5418,03-11-2015 03:00,Kempsey,NSW,-31.0167,152.7167,138
5419,04-11-2015 12:30,Hay,NSW,-34.5412,144.8345,221
5420,05-11-2015 08:05,Canberra,NSW,-35.3,149.1333,193
5421,05-11-2015 08:00,Tuggeranong,NSW,-35.4317,149.1512,117
5422,07-11-2015 12:29,TURNERS FLAT,NSW,-31.0151,152.7011,74
5423,07-11-2015 12:27,TURNERS FLAT,NSW,-31.0151,152.7011,74
5424,08-11-2015 03:00,STANNIFER,NSW,-29.8651,151.2178,0
5425,13-11-2015 03:25,BLACKTOWN,NSW,-33.7651,150.9179,0
5426,13-11-2015 03:25,BAULKHAM HILLS,NSW,-33.7437,150.9873,85
5427,14-11-2015 03:30,YOUNG,NSW,-34.2984,148.3012,88
5428,14-11-2015 03:30,YOUNG,NSW,-34.2984,148.3012,71
5429,14-11-2015 07:55,CASINO AIRPORT,NSW,-28.8817,153.0511,0
5430,28-11-2015 19:20,Grafton,NSW,-29.6817,152.9345,0
5431,29-11-2015 05:30,Repentance Creek,NSW,-28.6317,153.4011,0
5432,29-11-2015 06:10,Byron Bay,NSW,-28.6317,153.6178,0
5433,02-12-2015 08:16,Wooli,NSW,-29.8567,153.2678,0
5434,09-12-2015 08:30,Jilliby,NSW,-33.2484,151.3845,0
5435,09-12-2015 09:00,Grafton,NSW,-29.6817,152.9345,0
5436,10-12-2015 02:15,Stannifer,NSW,-29.8651,151.2178,0
5437,10-12-2015 04:35,Pokolbin,NSW,-32.7984,151.2845,0
5438,15-12-2015 22:30,St Georges Basin,NSW,-35.0984,150.6012,0
5439,15-12-2015 22:00,Vincentia,NSW,-35.0651,150.6846,0
5440,03-12-2015 00:00,WANDIE CREEK,NT,-13.8,132.25,112
5441,16-12-2015 02:15,Rose Bay,NSW,-36.4317,150.0512,0
5442,09-12-2015 16:30,NOONAMAH,NT,-12.6441,131.0917,197
5443,21-12-2015 11:00,ORMISTON GORGE,NT,-23.6167,132.7167,188
5444,21-12-2015 07:25,Bylong,NSW,-32.4401,150.1151,0
5445,28-01-2016 12:30,MOUNT FELIX,NT,-14.1667,132.6667,176
5446,24-12-2015 23:40,Fernleigh,NSW,-28.7651,153.5011,0
5447,26-12-2015 05:30,Williamtown,NSW,-32.8151,151.8428,0
5448,26-12-2015 06:50,Nabiac,NSW,-32.0984,152.3845,0
5449,10-03-2016 04:30,JERVOIS,NT,-22.95,136.1333,59
5450,05-01-2016 06:15,Duri,NSW,-31.2151,150.8178,70
5451,13-01-2016 05:20,Ben Lomond,NSW,-30.0151,151.6511,68
5452,14-01-2016 06:05,YARRAS,NSW,-33.3651,149.6679,68
5453,21-01-2016 03:50,POMEROY,NSW,-34.6567,149.5012,66
5454,21-01-2016 04:57,YOUNG,NSW,-34.2984,148.3012,65
5455,22-01-2016 03:30,BYLONG,NSW,-32.4401,150.1151,64
5456,22-01-2016 07:35,NABIAC,NSW,-32.1067,152.3261,64
5457,25-01-2016 01:15,GUYRA,NSW,-30.2151,151.6678,61
5458,25-01-2016 05:20,YARRAS,NSW,-33.3651,149.6679,60
5459,25-01-2016 10:20,INGLEBURN,NSW,-33.9984,150.8512,59
5460,26-01-2016 23:00,WALGETT,NSW,-30.0317,148.1012,59
5461,29-01-2016 01:45,GREYSTANES,NSW,-33.8151,150.9346,58
5462,29-01-2016 11:15,WORONORA,NSW,-34.0317,151.0512,58
5463,29-01-2016 11:00,INGLEBURN,NSW,-33.9984,150.8512,58
5464,29-01-2016 11:00,KENTLYN,NSW,-34.0901,150.8262,58
5465,30-01-2016 05:30,SEVEN HILLS,NSW,-33.7762,150.9429,57
5466,30-01-2016 05:40,TOONGABBIE,NSW,-33.7873,150.9512,57
5467,30-01-2016 05:50,LIDCOMBE,NSW,-33.8567,151.0346,56
5468,30-01-2016 05:55,STRATHFIELD,NSW,-33.8734,151.0929,56
5469,20-02-2016 04:00,BARRINGTON TOPS,NSW,-32.9226,151.5363,55
5470,20-02-2016 06:00,NATTAI,NSW,-34.1428,150.425,55
5471,03-03-2016 07:00,SUTTON,NSW,-35.1651,149.2512,55
5472,11-03-2016 01:30,TARALGA,NSW,-34.4164,149.8667,55
5473,11-03-2016 05:15,COOMA,NSW,-36.265,149.1208,54
5474,12-03-2016 05:35,SNOWBALL,NSW,-35.9446,149.5876,54
5475,14-03-2016 05:05,BILPIN,NSW,-33.5156,150.4892,54
5476,14-03-2016 07:20,MILBRODALE,NSW,-32.6965,151.0053,54
5477,26-03-2016 07:05,TUCKURIMBA,NSW,-28.9619,153.3066,54
5478,26-03-2016 07:56,BALLINA,NSW,-28.8317,153.5345,52
5479,29-03-2016 04:35,WILLINA,NSW,-32.1609,152.2626,51
5480,04-04-2016 15:00,LITTLE BAY,NSW,-33.9829,151.2502,50
5481,04-04-2016 12:30,Sydney,NSW,-33.8607,151.205,76
5482,17-04-2016 03:17,WILLIAMTOWN,NSW,-32.8151,151.8428,0
5483,22-04-2016 08:35,BIRDWOOD,NSW,-31.2936,152.3121,0
5484,18-02-2014 22:20,Friendly Beaches,NSW,-42,148.28,44
5485,15-02-2014 05:30,Oatlands,TAS,-42.305,147.571,62
5486,24-01-2014 07:40,St Helens,TAS,-41.34,148.28,23
5487,28-11-2013 06:50,St Helens,TAS,-41.34,148.28,28
5488,23-11-2013 01:00,Deloraine,TAS,-41.33,146.44,0
5489,22-11-2013 05:00,Launceston,TAS,-41.28,147.08,0
5490,20-11-2013 23:30,Launceston,TAS,-41.4194,147.1219,65
5491,13-11-2013 07:50,Hobart,TAS,-42.8253,147.2658,0
5492,10-03-2013 02:30,Liawenee,TAS,-41.8997,146.6694,64
5493,27-02-2013 03:45,Buckland,TAS,-42.36,147.33,0
5494,25-05-2012 04:30,St Helens,TAS,-41.34,148.28,92
5495,10-04-2011 13:20,St Helens,TAS,-40.99,148.35,153
5496,28-01-2016 15:00,St Helens,TAS,-41.34,148.28,82
5497,28-01-2016 15:00,Friendly Beaches,TAS,-42,148.28,138
5498,28-01-2016 17:00,Gray,TAS,-41.63,148.23,221
5499,28-01-2016 22:00,Triabunna,TAS,-42.44,148,193
5500,29-01-2016 06:00,Sheffield,TAS,-41.3886,146.3219,117
5501,28-01-2016 07:00,Interlaken,TAS,-42.1467,147.1717,74
5502,28-01-2016 08:00,Liawenee,TAS,-41.8997,146.6694,74
5503,28-01-2016 02:20,Ulverstone,TAS,-41.16,146.17,0
5504,28-01-2016 06:00,Strathbridge,TAS,-41.4833,146.9047,0
5505,28-01-2016 06:30,Cressy,TAS,-41.7256,147.0794,85
5506,28-01-2016 09:00,Launceston,TAS,-41.4194,147.1219,88
5507,28-01-2016 07:00,Evandale,TAS,-41.5492,147.2144,71
5508,16-12-2010 23:20,DEVONPORT,TAS,-41.178,146.359,0
5509,15-12-2010 00:00,SCAMANDER,TAS,-41.453,148.262,0
5511,08-12-2010 04:00,Gunns Plains,TAS,-41.278,146.034,0
5512,08-12-2010 02:30,Moriarty,TAS,-41.237,146.497,0
5513,08-12-2010 03:00,WILMOT,TAS,-41.387,146.176,0
5514,04-12-2010 07:30,MOUNT BARROW,TAS,-41.377,147.417,0
5515,04-12-2010 06:00,LEWIS HILL,TAS,-41.821,147.952,0
5516,10-11-2010 07:15,BAGDAD,TAS,-42.631,147.221,0
5517,03-12-2010 05:00,TUNNACK,TAS,-42.456,147.46,25
5518,03-12-2010 06:00,Ross,TAS,-42.051,147.336,0
5519,03-12-2010 07:00,Maydena,TAS,-42.682,146.716,71
5520,06-11-2015 03:48,Launceston,TAS,-41.4889,147.2326,42
5521,08-12-2010 02:22,EAST WYNYARD,TAS,-40.992,145.743,24
5522,17-06-2016 16:00,ALICE SPRINGS,NT,-23.6994,133.8807,63
5523,17-06-2016 16:00,ALICE SPRINGS,NT,-23.6994,133.8807,63
5524,30-03-2014 03:20,MILES,QLD,-26.6573,150.1897,0
5525,29-03-2014 23:00,PITTSWORTH,QLD,-27.7162,151.6333,70
5526,30-03-2014 00:10,TOOWOOMBA,QLD,-27.5592,151.9536,68
5527,30-03-2014 06:30,TIARO,QLD,-25.7237,152.5836,68
5528,30-03-2014 11:00,THANGOOL,QLD,-24.4868,150.5761,66
5529,06-04-2014 07:00,BRIBIE ISLAND,QLD,-26.95,153.1167,65
5530,13-04-2014 03:39,BOWEN,QLD,-20.0104,148.2416,64
5531,06-11-2014 09:30,LUSCOMBE,QLD,-27.8,153.2,64
5532,18-11-2014 07:00,GOONANEMAN,QLD,-25.4333,152.1167,61
5533,19-11-2014 05:20,SPRING MOUNTAIN,QLD,-27.7204,152.8777,60
5534,19-11-2014 05:55,INALA,QLD,-27.5942,152.9719,59
5535,19-11-2014 06:15,GEEBUNG,QLD,-27.3706,153.0483,59
5536,19-11-2014 06:00,BRISBANE,QLD,-27.4679,153.028,58
5537,05-12-2014 01:30,GOOMBURRA,QLD,-28.044,152.1205,58
5538,05-12-2014 05:20,MOUNT GLORIOUS,QLD,-27.3333,152.7667,58
5539,06-12-2014 07:09,JOHNSTONE RIVER,QLD,-17.5167,146.0667,58
5540,08-12-2014 06:00,CARBROOK,QLD,-27.6734,153.2594,57
5541,08-12-2014 08:30,SEAVIEW MOUNT,QLD,-24.2818,150.9344,57
5542,09-12-2014 09:25,EMU VALE,QLD,-28.229,152.2489,56
5543,09-12-2014 08:40,YANGAN,QLD,-28.1967,152.2119,56
5544,09-12-2014 11:15,EMERALD,QLD,-23.5209,148.1619,55
5545,11-12-2014 02:00,OAKEY,QLD,-27.434,151.7211,55
5546,03-08-2016 05:06,WOOLGOOLGA,NSW,-30.113,153.1838,55
5547,09-11-2016 04:20,MT SEAVIEW,NSW,-31.3969,152.2429,55
5548,05-12-2016 06:00,MONA VALE,NSW,-33.676,151.3065,54
5549,12-12-2014 10:29,EMERALD,QLD,-23.5209,148.1619,54
5550,12-12-2014 09:57,EMERALD,QLD,-23.5209,148.1619,54
5551,12-12-2014 09:36,EMERALD,QLD,-23.5209,148.1619,54
5552,12-12-2014 09:15,MONTO,QLD,-24.8642,151.1232,54
5553,25-12-2014 06:00,WARWICK,QLD,-28.2153,152.0352,52
5554,29-12-2014 07:50,GIN GIN,QLD,-24.9909,151.9557,51
5555,08-12-2014 10:30,BILOELA,QLD,-24.4003,150.5133,50
5556,11-12-2014 06:00,BALLANDEAN,QLD,-28.8009,151.8427,76
5557,11-12-2014 02:25,SPRINGDALE,QLD,-28.7639,151.6336,0
5558,19-01-2015 05:00,MARYBOROUGH,QLD,-25.5375,152.7018,0
5559,19-01-2015 00:00,TRAVESTON,QLD,-26.3198,152.7802,70
5560,22-01-2015 01:44,MACKAY,QLD,-21.1412,149.1858,68
5561,22-01-2015 08:00,GLADSTONE,QLD,-23.8428,151.2555,68
5562,26-01-2015 05:00,YARRAMAN,QLD,-26.8411,151.9841,66
5563,27-01-2015 10:00,WARWICK,QLD,-28.2153,152.0352,65
5564,28-01-2015 04:00,WESTWOOD,QLD,-23.6145,150.1566,64
5565,07-02-2015 20:00,MALANDA,QLD,-17.3551,145.5958,64
5566,21-02-2015 00:20,ELIMBAH,QLD,-27.0125,152.9435,61
5567,09-03-2015 09:00,CHARLEVILLE,QLD,-26.4017,146.2383,60
5568,21-03-2015 04:00,SLACKS CREEK,QLD,-27.6486,153.151,59
5569,21-03-2015 04:11,EIGHT MILE PLAINS,QLD,-27.5817,153.0955,59
5570,21-03-2015 04:12,ROCHEDALE,QLD,-27.5706,153.1241,58
5571,21-03-2015 04:34,BRISBANE-CITY,QLD,-27.4678,153.026,58
